speaker,birth_date,date,mp_id,gender,constituency_name,constituency_id,backbencher,surname,ONS ID,Valid votes,Majority,vulnerability,under_30,over_65
John Stevenson,1963-07-04,2015-06-04,3942,M,Carlisle,3393,True,Stevenson,E14000620,42587,2774,6.513724845610162,35.78199327742821,17.82877214203468
Sue Hayman,1962-07-28,2015-06-04,4395,F,Workington,3866,True,Hayman,E14001053,38463,4686,12.18313704079245,32.08784758112885,20.20596454959611
Gary Streeter,1955-10-02,2015-06-04,234,M,South West Devon,3755,True,Streeter,E14000950,50372,20109,39.92098785039308,31.86715451730932,20.87925696594427
Derek Twigg,1959-07-09,2015-06-04,429,M,Halton,3511,True,Twigg,E14000725,45023,20285,45.05474979454945,37.65987683562292,15.65450813200695
Stephen Metcalfe,1966-01-09,2015-06-04,4092,M,South Basildon and East Thurrock,3737,True,Metcalfe,E14000933,45593,7691,16.8688175816463,37.55960613504531,15.03416386268398
David Anderson,1961-07-05,2015-06-04,1486,M,Blaydon,3340,True,Anderson,E14000574,44936,14227,31.66058394160584,32.59591531586639,19.81287026653527
David Nuttall,1962-03-25,2015-06-04,4140,M,Bury North,3379,True,Nuttall,E14000611,45230,378,0.8357284987839929,36.44545850627163,16.31199981655163
Tania Mathias,1964-06-21,2015-06-04,4404,F,Twickenham,3814,True,Mathias,E14001005,62004,2017,3.253015934455841,35.9494483164293,13.1967344610613
David Morris,1966-01-03,2015-06-04,4135,M,Morecambe and Lunesdale,3618,True,Morris,E14000825,43242,4590,10.61468017205495,33.06000022809439,21.39069146812951
Kelvin Hopkins,1941-08-22,2015-06-04,2,M,Luton North,3589,True,Hopkins,E14000800,42571,9504,22.32505696366071,42.87345750755455,13.82558339312966
Tom Pursglove,1988-11-05,2015-06-04,4369,M,Corby,3426,True,Pursglove,E14000648,56174,2412,4.293801402784206,37.02758426507052,15.20540604365162
Neil Gray,1986-03-16,2015-06-04,4365,M,Airdrie and Shotts,36,True,Gray,S14000003,44286,8779,19.82342049406133,37.11689673248296,14.90593511561535
Chris White,1967-04-28,2015-06-04,4114,M,Warwick and Leamington,3831,True,White,E14001019,50581,6606,13.06024001107135,39.07144327774347,14.95779287626107
Mary Glindon,1957-01-13,2015-06-04,4126,F,North Tyneside,3652,True,Glindon,E14000853,46818,17194,36.72519116579093,35.11985260970972,16.43636933811568
Stephen Hepburn,1959-12-06,2015-06-04,520,M,Jarrow,3552,True,Hepburn,E14000765,38564,13881,35.99471009231407,34.63007446552967,17.82969012731204
Stuart Andrew,1971-11-25,2015-06-04,4032,M,Pudsey,3688,True,Andrew,E14000886,50927,4501,8.838140868301688,34.83653142760677,17.01873839401272
Wayne David,1957-07-01,2015-06-04,1398,M,Caerphilly,3382,True,David,W07000076,40283,10073,25.00558548270983,37.48103012186709,15.81972867325822
Chris Leslie,1972-06-28,2015-06-04,422,M,Nottingham East,3664,False,Leslie,E14000865,35209,11894,33.78113550512653,48.75329802018086,95.00312179009488
Mark Garnier,1963-02-26,2015-06-04,4074,M,Wyre Forest,3872,True,Garnier,E14001058,49440,12871,26.03357605177993,32.24291911201837,20.88594029089053
George Osborne,1971-05-23,2015-06-04,1458,M,Tatton,3795,False,Osborne,E14000987,45298,18241,40.26888604353393,30.76749676699847,20.5001957597257
Luke Hall,1986-07-08,2015-06-04,4450,M,Thornbury and Yate,3802,True,Hall,E14000994,48570,1495,3.078031706814906,33.18621421508333,18.93977763307045
Edward Miliband,1969-12-24,2010-05-27,1510,M,Doncaster North,3449,False,Miliband,E14000669,39501,11780,29.82202982202982,37.63532158777329,16.82384692361343
Stewart Hosie,1963-01-03,2015-06-04,1514,M,Dundee East,922,False,Hosie,S14000015,48185,19162,39.76756251945626,35.49809125613525,18.40347209598255
Michael Meacher,1939-11-04,2015-06-04,454,M,Oldham West and Royton,3671,True,Meacher,E14000871,43137,14738,34.16556552379627,42.89681920948001,13.97150541825836
Huw Merriman,1973-07-13,2015-06-04,4442,M,Bexhill and Battle,3322,True,Merriman,E14000557,55218,20075,36.35589843891485,28.87408539914819,26.90639054076862
Lucy Frazer,1972-05-17,2015-06-04,4517,F,South East Cambridgeshire,3742,True,Frazer,E14000937,59506,16837,28.29462575202501,34.88617255769783,16.67552426837662
Chris Stephens,1973-03-20,2015-06-04,4463,M,Glasgow South West,1209,True,Stephens,S14000035,40921,9950,24.31514381368979,38.36078067135831,15.01089558103812
Jeremy Quin,1968-09-24,2015-06-04,4507,M,Horsham,3539,True,Quin,E14000753,56925,24658,43.31664470794905,34.25625892064961,16.93380395787525
Angela Smith,1959-01-07,2015-06-04,1564,F,Penistone and Stocksbridge,3676,False,Smith,E14000876,46854,6723,14.34882827506723,30.90884076082595,20.00894280047236
Peter Aldous,1961-08-26,2015-06-04,4069,M,Waveney,3834,True,Aldous,E14001022,52196,2408,4.613380335657904,32.86394597654039,22.86921560590979
Amanda Milling,1975-03-12,2015-06-04,4454,F,Cannock Chase,3387,True,Milling,E14000618,47099,4923,10.45245121977112,36.32492663807432,16.06472266113973
Matthew Pennycook,1982-10-29,2015-06-04,4520,M,Greenwich and Woolwich,3504,True,Pennycook,E14000718,46716,11946,25.57153865913178,45.03054302660085,83.60265653301131
Marcus Fysh,1970-11-08,2015-06-04,4446,M,Yeovil,3874,True,Fysh,E14001060,56933,5313,9.332021850245024,34.01852354775573,20.78701665995523
Jo Stevens,1966-09-06,2015-06-04,4425,F,Cardiff Central,3389,True,Stevens,W07000050,38646,4981,12.88878538529214,55.42072942324937,10.39762988524013
Nicola Blackwood,1979-10-16,2015-06-04,4019,F,Oxford West and Abingdon,3674,True,Blackwood,E14000874,57247,9582,16.73799500410502,37.80346275416332,16.67877529839128
Nigel Huddleston,1970-10-13,2015-06-04,4407,M,Mid Worcestershire,3609,True,Huddleston,E14000818,52225,20532,39.31450454763045,31.62385923306583,20.4491075020645
Roger Mullin,1948-03-12,2015-06-04,4468,M,Kirkcaldy and Cowdenbeath,1661,False,Mullin,S14000041,52892,9974,18.8572941087499,34.19074041605215,18.13756329995152
Simon Hoare,1969-06-28,2015-06-04,4494,M,North Dorset,3637,True,Hoare,E14000839,53385,21118,39.55792825700103,32.23695881291022,21.73305089167388
Edward Argar,1977-12-09,2015-06-04,4362,M,Charnwood,3401,True,Argar,E14000625,52261,16931,32.39700732860068,33.38434584371174,19.32494617300629
Iain Duncan Smith,1954-04-09,2015-06-04,152,M,Chingford and Woodford Green,3410,False,Smith,E14000634,43804,8386,19.14437037713451,37.30955541185946,15.80505734608447
Hugo Swire,1959-11-30,2015-06-04,1408,M,East Devon,3460,False,Swire,E14000678,54717,12261,22.40802675585284,29.29882072459449,26.7274043169143
Michael Fallon,1952-05-14,2015-06-08,88,M,Sevenoaks,3721,False,Fallon,E14000918,50124,19561,39.02521746069747,33.80462587363937,18.4960023974912
Vernon Coaker,1953-06-17,2015-06-08,360,M,Gedling,3495,False,Coaker,E14000710,47998,2986,6.22109254552273,34.47418758713108,17.61857931764884
Karen Lumley,1964-03-28,2015-06-08,4023,F,Redditch,3694,True,Lumley,E14000892,44098,7054,15.99619030341512,37.00725938646475,14.74402578141552
Nicholas Soames,1948-02-12,2015-06-08,116,M,Mid Sussex,3607,True,Soames,E14000817,57492,24286,42.24239894246156,34.2103024172583,17.66290732740284
Julian Brazier,1953-07-24,2015-06-08,77,M,Canterbury,3388,False,Brazier,E14000619,53465,9798,18.32600766856822,43.51299414348463,17.64275256222547
Kevan Jones,1964-04-25,2015-06-08,1438,M,North Durham,3639,False,Jones,E14000840,40146,13644,33.98595127783589,34.02161527571562,18.16465821852376
Philip Dunne,1958-08-14,2015-06-08,1542,M,Ludlow,3588,False,Dunne,E14000799,48063,18929,39.38372552691259,29.01115995144773,23.86721189766313
Mark Lancaster,1970-05-12,2015-06-08,1544,M,Milton Keynes North,3612,False,Lancaster,E14000821,57692,9753,16.90529016154753,40.27980755020608,11.22596430154846
Yvonne Fovargue,1956-11-29,2015-06-08,4034,F,Makerfield,3594,False,Fovargue,E14000805,44788,13155,29.3717067071537,35.65609661717684,16.45485835319036
Heather Wheeler,1959-05-14,2015-06-08,4053,F,South Derbyshire,3739,True,Wheeler,E14000935,50762,11471,22.59761238721878,35.47367642240332,15.46014734016129
Jack Lopresti,1969-08-23,2015-06-08,3989,M,Filton and Bradley Stoke,3486,True,Lopresti,E14000702,49101,9838,20.03625180749883,38.95370800099298,14.86654218518958
John Cryer,1964-04-11,2015-06-08,181,M,Leyton and Wanstead,3578,True,Cryer,E14000790,40703,14917,36.64840429452374,44.86144572531027,94.35320541739055
James Brokenshire,1968-01-07,2015-06-08,1530,M,Old Bexley and Sidcup,3669,False,Brokenshire,E14000869,46748,15803,33.80465474458801,35.97507195246495,18.66470151332281
Mark Pritchard,1966-11-22,2015-06-08,1576,M,The Wrekin,3800,True,Pritchard,E14000992,45437,10743,23.64372647842067,37.37899322362053,16.68023409310921
Mary Robinson,1944-05-21,2015-06-08,4406,F,Cheadle,3403,True,Robinson,E14000627,53095,6453,12.15368678783313,32.37972820056469,20.53327181042154
David Mundell,1962-05-27,2015-06-08,1512,M,"Dumfriesshire, Clydesdale and Tweeddale",914,False,Mundell,S14000014,52134,798,1.530670963286914,30.56105839965709,21.14018929783709
Stuart C. McDonald,1986-08-24,2015-06-08,4393,M,"Cumbernauld, Kilsyth and Kirkintilloch East",804,False,McDonald,S14000012,49382,14752,29.87323316188085,36.45474187468395,15.05194685790466
Callum McCaig,1985-01-06,2015-06-08,4364,M,Aberdeen South,20,False,McCaig,S14000002,48551,7230,14.89155733146588,37.61172569932509,15.04447568054766
David Mowat,1957-02-20,2015-06-08,4080,M,Warrington South,3830,True,Mowat,E14001018,59353,2750,4.63329570535609,35.75573517731159,16.05756202401533
Graham Stringer,1950-02-17,2015-06-08,449,M,Blackley and Broughton,3336,True,Stringer,E14000571,37112,16874,45.46777322698857,46.9012405872474,11.15535330552395
Ian Murray,1976-08-10,2015-06-08,3966,M,Edinburgh South,1047,False,Murray,S14000024,49286,2637,5.350403765775271,40.70012995451592,15.42861784089854
Alberto Costa,1971-11-13,2015-06-08,4439,M,South Leicestershire,3745,True,Costa,E14000940,53926,16824,31.19830879353188,34.58422386798549,16.8736020676972
Margaret Ferrier,1960-09-10,2015-06-08,4386,F,Rutherglen and Hamilton West,2501,False,Ferrier,S14000056,57615,9975,17.31319968758136,35.0594359412633,15.16102089969699
Antoinette Sandbach,1969-02-15,2015-06-08,4506,F,Eddisbury,3469,True,Sandbach,E14000686,47352,12974,27.39905389423889,32.18852545163664,19.78676444828513
Vicky Foxcroft,1977-03-09,2015-06-08,4491,F,"Lewisham, Deptford",3577,True,Foxcroft,E14000789,47426,21516,45.36751992577911,45.20194634263076,73.54622563748039
Daniel Zeichner,1956-11-09,2015-06-08,4382,M,Cambridge,3386,True,Zeichner,E14000617,51774,599,1.156951365550276,47.58497472546627,11.48509674045668
Patricia Gibson,1968-05-12,2015-06-08,4435,F,North Ayrshire and Arran,2104,True,Gibson,S14000048,53869,13573,25.19630956579851,32.90582631000366,19.79270271685075
Jeff Smith,1963-01-26,2015-06-08,4456,M,"Manchester, Withington",3598,True,Smith,E14000809,49966,14873,29.76624104390986,48.89630286658871,98.8186912873443
Kirsten Oswald,1972-12-21,2015-06-08,4413,F,East Renfrewshire,994,False,Oswald,S14000021,56730,3718,6.55385157764851,34.64570406518427,17.97425309691523
Douglas Chapman,1955-01-05,2015-06-08,4402,M,Dunfermline and West Fife,929,True,Chapman,S14000017,55890,10352,18.52209697620325,34.84000895054822,15.17931609674729
Mark Durkan,1960-06-26,2015-06-08,1594,M,Foyle,3490,True,Durkan,N06000008,37002,6046,16.33965731582077,41.859,11.9
David Gauke,1971-10-08,2015-06-08,1529,M,South West Hertfordshire,3756,False,Gauke,E14000951,57267,23263,40.62199870780729,34.38547512558281,17.05457273357453
Mark Francois,1965-08-14,2015-06-08,1444,M,Rayleigh and Wickford,3690,False,Francois,E14000888,53220,17230,32.3750469748215,32.41844029912072,19.71505464705399
David Lidington,1956-06-30,2015-06-09,15,M,Aylesbury,3299,False,Lidington,E14000538,55419,17158,30.96050091123983,37.4813703981412,14.18349116424598
Pat McFadden,1965-03-26,2015-06-09,1587,M,Wolverhampton South East,3863,False,McFadden,E14001050,34764,10778,31.00333678518007,40.08868525806049,15.94860337729794
Tobias Ellwood,1966-08-12,2015-06-09,1487,M,Bournemouth East,3350,False,Ellwood,E14000584,44827,14612,32.5964262609588,36.42611011042368,17.08923956457044
Mark Hendrick,1958-11-02,2015-06-09,473,M,Preston,3687,True,Hendrick,E14000885,33469,12067,36.05425916519764,47.9278328761342,11.34416543574594
Peter Grant,1960-10-12,2015-06-09,4466,M,Glenrothes,1274,True,Grant,S14000036,47598,13897,29.19660489936552,35.04786430050943,17.0374517158372
Jessica Morden,1968-05-29,2015-06-09,1548,F,Newport East,3629,True,Morden,W07000055,35108,4705,13.40150393072804,39.65105530734864,15.8039336517229
Mark Prisk,1962-06-12,2015-06-09,1424,M,Hertford and Stortford,3530,True,Prisk,E14000744,56277,21509,38.21987668141514,35.64862104187947,14.83820786985409
Eric Pickles,1952-04-20,2015-06-09,33,M,Brentwood and Ongar,3361,True,Pickles,E14000594,51897,21810,42.02555060986184,33.00128016179524,19.35303419860796
Steve Brine,1974-01-28,2015-06-09,4067,M,Winchester,3854,True,Brine,E14001041,55316,16914,30.57704823197628,35.94442103532265,19.287175112792
Stella Creasy,1977-04-05,2015-06-09,4088,F,Walthamstow,3825,False,Creasy,E14001013,41796,23195,55.49574121925544,45.24235370248869,81.68034297115842
Owen Paterson,1956-06-24,2015-06-09,274,M,North Shropshire,3648,True,Paterson,E14000849,52573,16494,31.37351872634242,34.11880922238846,19.53331798826102
Kate Hoey,1946-06-21,2015-06-09,210,F,Vauxhall,3820,True,Hoey,E14001008,47941,12708,26.50758223649903,46.50583602992116,72.74210097077162
Justin Madders,1972-11-22,2015-06-09,4418,M,Ellesmere Port and Neston,3471,True,Madders,E14000688,46727,6275,13.42906670661502,33.98225812018915,18.58180019099559
Mark Tami,1962-10-03,2015-06-09,1383,M,Alyn and Deeside,3292,False,Tami,W07000043,41314,3343,8.091688047635184,36.44748803102842,16.5868735228168
Alan Mak,1983-11-19,2015-06-09,4484,M,Havant,3522,True,Mak,E14000736,44828,13920,31.05202105826715,34.43265306122449,20.86204081632653
Tom Elliott,1963-12-11,2015-06-09,4367,M,Fermanagh and South Tyrone,3485,True,Elliott,N06000007,50864,530,1.041994337842089,39.438,14.1
Bill Wiggin,1966-06-04,2015-06-09,1428,M,North Herefordshire,3646,True,Wiggin,E14000847,48023,19996,41.63838160881244,29.5981857300692,23.44129790079665
Kevin Foster,1978-12-31,2015-06-09,4451,M,Torbay,3807,True,Foster,E14000999,48079,3286,6.834584745938975,32.02652061112713,22.50648601902566
Holly Lynch,1986-10-08,2015-06-09,4472,F,Halifax,3509,True,Lynch,E14000723,43753,428,0.9782186364363586,39.2851831656174,15.12021018192634
Nusrat Ghani,1972-09-01,2015-06-09,4460,F,Wealden,3835,True,Ghani,E14001023,57017,22967,40.28096883385657,32.40638440595036,20.90715384918913
Peter Heaton-Jones,1963-08-02,2015-06-09,4524,M,North Devon,3636,True,Heaton-Jones,E14000838,52320,6936,13.25688073394495,32.09454770623592,22.21486756274889
James Cleverly,1969-09-04,2015-06-09,4366,M,Braintree,3356,True,Cleverly,E14000590,50283,17610,35.02177674363105,35.31275551921505,16.69358135731807
Matthew Offord,1969-09-03,2015-06-09,4006,M,Hendon,3527,True,Offord,E14000741,49630,3724,7.503526093088858,44.40208392229717,11.60050078752877
Rupa Huq,1972-04-02,2015-06-09,4511,F,Ealing Central and Acton,3455,True,Huq,E14000674,50894,274,0.5383738751129798,40.44666259137993,10.59379160770062
Nick Hurd,1962-05-13,2015-06-09,1561,M,"Ruislip, Northwood and Pinner",3709,True,Hurd,E14000906,51222,20224,39.48303463355589,33.61005591361134,18.81322292884886
Mark Field,1964-10-06,2015-06-09,1405,M,Cities of London and Westminster,3415,True,Field,E14000639,36185,9671,26.72654414812768,37.6809090909091,11.94181818181818
Zac Goldsmith,1975-01-20,2015-06-09,4062,M,Richmond Park,3699,True,Goldsmith,E14000896,59101,23015,38.94181147527115,36.30676274754806,13.31667322800952
Mike Penning,1957-09-28,2015-06-09,1528,M,Hemel Hempstead,3525,False,Penning,E14000739,49633,14420,29.05325086132211,37.51463404787857,15.12050381494489
Liam Byrne,1970-10-02,2015-06-09,1171,M,"Birmingham, Hodge Hill",3328,False,Byrne,E14000563,41039,23362,56.92633836107117,51.95105113496277,10.48751623136475
Iain Wright,1972-05-09,2015-06-09,1478,M,Hartlepool,3519,False,Wright,E14000733,39490,3024,7.65763484426437,37.37775459642717,16.94918937714608
Simon Danczuk,1966-10-24,2015-06-09,4059,M,Rochdale,3700,True,Danczuk,E14000897,45430,12442,27.38718908210434,42.48689763925607,13.15987199109503
Alison Thewliss,1982-09-13,2015-06-09,4430,F,Glasgow Central,1203,False,Thewliss,S14000029,39318,7662,19.48725774454448,48.34588031603055,10.17894517680835
Steve Reed,1963-11-12,2015-06-09,4268,M,Croydon North,3433,False,Reed,E14000655,53522,21364,39.91629610253727,43.92255446767222,97.32880538649262
James Wharton,1984-02-16,2015-06-09,4123,M,Stockton South,3776,False,Wharton,E14000971,51797,5046,9.741876942680078,37.4684917199755,15.20732699318116
Alan Brown,1970-08-12,2015-06-10,4470,M,Kilmarnock and Loudoun,1624,True,Brown,S14000040,53903,13638,25.3010036547131,34.60902799297593,17.14492304513997
Richard Arkless,1975-07-07,2015-06-10,4387,M,Dumfries and Galloway,911,True,Arkless,S14000013,56602,6514,11.50842726405427,31.4411110195335,21.79901920382428
James Berry,1978-12-29,2015-06-10,4489,M,Kingston and Surbiton,3557,True,Berry,E14000770,59253,2834,4.782880191720251,39.98830528296131,12.95486517177675
Mike Freer,1960-05-29,2015-06-10,4004,M,Finchley and Golders Green,3487,True,Freer,E14000703,50759,5662,11.15467207785811,40.71040063677368,13.65000663305917
Naz Shah,1973-11-13,2015-06-10,4409,F,Bradford West,3355,True,Shah,E14000589,40290,11420,28.34450235790519,51.8015702198482,93.69036519375048
Karl McCartney,1968-10-25,2015-06-10,4028,M,Lincoln,3580,True,McCartney,E14000792,46852,1443,3.079911209766926,42.89314800534166,14.87200707205598
Karl Turner,1971-04-15,2015-06-10,4030,M,Kingston upon Hull East,3558,False,Turner,E14000771,35144,10319,29.36205326656044,38.81679845981488,15.41490368404451
Christopher Chope,1947-05-19,2015-06-10,242,M,Christchurch,3414,True,Chope,E14000638,49707,18224,36.66284426740701,25.88520981865161,32.1713957605627
Chris Philp,1976-07-06,2015-06-10,4503,M,Croydon South,3434,True,Philp,E14000656,57712,17140,29.69919600776268,36.82444130730097,15.32553782773531
Jo Churchill,1964-03-18,2015-06-10,4380,F,Bury St Edmunds,3381,True,Churchill,E14000613,59341,21301,35.89592356043882,34.78949312971727,19.32915779658333
Sadiq Khan,1970-10-08,2015-06-10,1577,M,Tooting,3806,True,Khan,E14000998,53529,2842,5.309271609781613,43.11628777247638,84.91907568528394
Angela Watkinson,1941-11-18,2015-06-10,1462,F,Hornchurch and Upminster,3537,True,Watkinson,E14000751,55236,13074,23.66934607864436,35.0212939735138,19.26180891818836
Richard Burgon,1980-09-19,2015-06-10,4493,M,Leeds East,3566,True,Burgon,E14000778,38196,12533,32.81233637030056,42.02436778202373,14.4396574537679
Catherine West,1966-09-14,2015-06-10,4523,F,Hornsey and Wood Green,3538,True,West,E14000752,57785,11058,19.13645409708402,39.73458297862184,94.17689694404444
Roberta Blackman-Woods,1957-08-16,2015-06-10,1501,F,City of Durham,3417,False,Blackman-Woods,E14000641,45669,11439,25.0476253038166,40.56900662251655,16.32635761589404
Brandon Lewis,1971-06-20,2015-06-10,4009,M,Great Yarmouth,3503,False,Lewis,E14000717,44469,6154,13.83885403314668,34.90650410682895,20.94122968430359
Caroline Flint,1961-09-20,2015-06-10,389,F,Don Valley,3447,False,Flint,E14000667,42486,8885,20.91277126582875,35.41985972533774,18.19307558794572
Amber Rudd,1963-08-01,2015-06-10,3983,F,Hastings and Rye,3521,False,Rudd,E14000735,50927,4796,9.417401378443655,34.61253519039857,18.95836420210401
Christian Matheson,1968-01-01,2015-06-10,4408,M,City of Chester,3416,True,Matheson,E14000640,51161,93,0.1817790895408612,36.85359427926232,17.8848325178773
Maria Eagle,1961-02-17,2015-06-10,483,F,Garston and Halewood,3493,False,Eagle,E14000708,48983,27146,55.41922707878243,36.19660787946405,17.60443002343982
Andrea Leadsom,1963-05-13,2015-06-10,4117,F,South Northamptonshire,3747,False,Leadsom,E14000942,60862,26416,43.40310867207782,34.73591127650559,14.65337779333468
Alan Campbell,1957-07-08,2015-06-10,529,M,Tynemouth,3815,False,Campbell,E14001006,53495,8240,15.40330872044116,32.65221397543515,18.75575896880284
Robert Buckland,1968-09-22,2015-06-10,4106,M,South Swindon,3752,False,Buckland,E14000947,49263,5785,11.74309319367477,37.99781966037773,13.43560632102064
Nick Gibb,1960-09-03,2015-06-10,111,M,Bognor Regis and Littlehampton,3342,False,Gibb,E14000576,47116,13944,29.59504202394091,31.98216045431918,23.92693507258744
George Eustice,1971-09-28,2015-06-10,3934,M,Camborne and Redruth,3385,False,Eustice,E14000616,45868,7004,15.2699049446237,33.48237277026078,20.37314481015029
Chris Heaton-Harris,1967-11-28,2015-06-10,3977,M,Daventry,3439,True,Heaton-Harris,E14000660,52518,21059,40.09863284968963,33.01651571656899,17.48108684070325
Claire Perry,1964-04-03,2015-06-11,3974,F,Devizes,3445,False,Perry,E14000665,49006,20751,42.34379463739134,38.13847549161066,16.19326380014017
Paul Maynard,1975-12-16,2015-06-11,3926,M,Blackpool North and Cleveleys,3337,True,Maynard,E14000572,39393,3340,8.478663721981063,32.37999304481299,22.16306316029308
Stephen McPartland,1976-08-09,2015-06-11,4093,M,Stevenage,3773,True,McPartland,E14000968,47799,4955,10.36632565534844,38.52237981994224,14.75072192967556
Andrew Jones,1963-11-28,2015-06-11,3996,M,Harrogate and Knaresborough,3516,False,Jones,E14000730,53376,16371,30.6710881294964,33.04517733435964,19.28079420530128
Maggie Throup,1957-01-27,2015-06-11,4447,F,Erewash,3478,True,Throup,E14000695,48322,3584,7.416911551674185,35.58001063264221,17.09728867623604
Patrick McLoughlin,1957-11-30,2015-06-11,333,M,Derbyshire Dales,3444,False,McLoughlin,E14000664,47361,14044,29.65309009522603,28.73285625309827,22.4257369110114
Tom Tugendhat,1973-06-27,2015-06-11,4462,M,Tonbridge and Malling,3805,True,Tugendhat,E14000997,53670,23734,44.22209800633501,35.00884061631724,17.3700429401364
Ben Howlett,1986-08-21,2015-06-11,4445,M,Bath,3308,True,Howlett,E14000547,47167,3833,8.12644433608243,42.87466660664649,15.91847758808899
Michael Dugher,1975-04-26,2015-06-11,3916,M,Barnsley East,3303,False,Dugher,E14000542,38517,12034,31.24334709349118,36.27617931309021,17.45140102173961
Steven Paterson,1975-04-25,2015-06-11,4392,M,Stirling,2784,True,Paterson,S14000057,52135,10480,20.10165915411912,37.11480714040356,17.21165246490188
Conor Burns,1972-09-24,2015-06-11,3922,M,Bournemouth West,3351,True,Burns,E14000585,41773,12410,29.70818471261341,39.82903564788619,18.29581278797187
George Howarth,1949-06-29,2015-06-11,481,M,Knowsley,3562,True,Howarth,E14000775,50728,34655,68.31532881249014,38.63439514964873,15.77903955345972
Victoria Atkins,1976-03-22,2015-06-11,4399,F,Louth and Horncastle,3587,True,Atkins,E14000798,50336,14977,29.7540527654164,28.36558806832843,26.42204675646385
Harriett Baldwin,1960-05-02,2015-06-11,4107,F,West Worcestershire,3848,False,Baldwin,E14001035,54100,22578,41.73382624768946,29.30677082196862,24.37648650417857
Andrew Tyrie,1957-01-15,2015-06-11,112,M,Chichester,3409,True,Tyrie,E14000633,57139,24413,42.72563398029367,31.19646655297296,24.47831835514592
Mike Kane,1969-01-09,2015-06-11,4316,M,Wythenshawe and Sale East,3873,True,Kane,E14001059,43263,10569,24.42965120310658,39.55879284508431,13.73603444678389
George Kerevan,1949-09-28,2015-06-11,4416,M,East Lothian,991,True,Kerevan,S14000020,59014,6803,11.52777307079676,34.01125184271488,17.81341195583501
Seema Kennedy,1974-10-06,2015-06-11,4455,F,South Ribble,3748,True,Kennedy,E14000943,52370,5945,11.35191903761696,33.3507923303653,18.39253987326822
Rishi Sunak,1980-05-12,2015-06-11,4483,M,Richmond (Yorks),3698,True,Sunak,E14000895,53999,19550,36.20437415507695,34.55606191927382,19.80783030913039
Joseph Johnson,1971-12-23,2010-06-08,4039,M,Orpington,3672,True,Johnson,E14000872,49032,19979,40.74685919399576,33.89461329240353,19.59213154716896
Paul Blomfield,1953-08-25,2015-06-11,4058,M,Sheffield Central,3722,True,Blomfield,E14000919,44173,17309,39.18456975980803,58.16852295201416,87.61840324763195
John Penrose,1964-06-22,2015-06-11,1584,M,Weston-Super-Mare,3851,False,Penrose,E14001038,52552,15609,29.70200943827066,33.69994630254679,20.71762810678122
William Wragg,1987-12-11,2015-06-15,4429,M,Hazel Grove,3524,True,Wragg,E14000738,43219,6552,15.15999907448113,32.1725840880098,21.08673411390247
Nicky Morgan,1972-10-01,2015-06-15,4027,F,Loughborough,3586,False,Morgan,E14000797,52020,9183,17.65282583621684,42.97871482299323,14.83811770874295
John Healey,1960-02-13,2015-06-15,400,M,Wentworth and Dearne,3840,True,Healey,E14001028,43189,13838,32.04056588483179,36.09823619471068,17.14204819529792
Sam Gyimah,1976-08-10,2015-06-15,3980,M,East Surrey,3464,False,Gyimah,E14000681,56103,22658,40.38643209810527,33.97034470944287,17.81696708986048
Chris Skidmore,1981-05-17,2015-06-15,4021,M,Kingswood,3561,True,Skidmore,E14000774,48125,9006,18.71376623376623,36.06262186030508,17.12237641931414
Craig Tracey,1974-08-21,2015-06-15,4509,M,North Warwickshire,3653,True,Tracey,E14000854,47377,2973,6.275196825463833,33.95383966057268,18.13426039051914
Carol Monaghan,1972-08-02,2015-06-15,4443,F,Glasgow North West,1207,False,Monaghan,S14000033,43854,10364,23.63296392575364,38.21522554202277,14.96937658647912
Daniel Poulter,1978-10-30,2010-06-22,3932,M,Central Suffolk and North Ipswich,3399,True,Poulter,E14000624,54089,20144,37.24232283828505,32.71744074392278,20.19204528225603
Tristram Hunt,1974-05-31,2015-06-15,4111,M,Stoke-on-Trent Central,3777,False,Hunt,E14000972,31084,5179,16.66130485137048,42.28556988833269,14.45778783211398
Frank Field,1942-07-16,2015-06-15,478,M,Birkenhead,3324,True,Field,E14000559,39144,20652,52.75904353157572,38.46517597784233,15.69614267378234
Shabana Mahmood,1980-09-17,2015-06-16,3914,F,"Birmingham, Ladywood",3329,False,Mahmood,E14000564,35916,21868,60.88651297471878,56.70005446236178,69.90915046608733
Greg Hands,1965-11-14,2015-06-16,1526,M,Chelsea and Fulham,3405,False,Hands,E14000629,40226,16022,39.82996072192115,39.45239694598711,11.56891870157147
Damian Hinds,1969-11-27,2015-06-16,3969,M,East Hampshire,3462,False,Hinds,E14000680,51649,25147,48.68826114736006,33.36097059255684,18.96370773073613
David Crausby,1946-06-17,2015-06-16,437,M,Bolton North East,3344,True,Crausby,E14000578,43161,4377,10.14109960380899,38.97342792376794,15.86663588279741
Geoffrey Cox,1960-04-30,2015-06-16,1508,M,Torridge and West Devon,3809,True,Cox,E14001000,56584,18403,32.52332814930016,29.58542131854336,23.50205282816954
Guto Bebb,1968-10-09,2015-06-16,3910,M,Aberconwy,3288,True,Bebb,W07000058,30148,3999,13.26456149661669,30.56279358326686,24.22228130816272
Neil Parish,1956-05-26,2015-06-16,4072,M,Tiverton and Honiton,3804,True,Parish,E14000996,53763,20173,37.52208768111899,30.30665440049065,24.70918941020137
